Policy ID,Client,Account Owner,Product Line,Country,Region,Distribution,Retail Broker,Business Type,Inception Date,Expiry Date,Status,Currency,FX Rate (per GBP),Premium (Local),GWP (GBP),Brokerage %,Revenue (GBP)
BTD-2025-00635,Harrowgate Resources Group,Tom Beckwith,Kidnap & Ransom,United Kingdom,UK & Ireland,Wholesale,Ainsworth & Pike,Renewal,2025-10-26,2026-04-26,Expired,GBP,1.0,5840,5840.0,0.1281,748.1
BTD-2026-00933,Silverdale Data Centres,Sofia Almeida,Professional Indemnity,Kenya,Middle East & Africa,Retail,,Renewal,2026-06-01,2027-06-01,Live,USD,1.27,29100,22913.39,0.1433,3283.49
BTD-2026-00721,Saltmarsh Infrastructure plc,Marcus Ridley,Liability,Canada,North America,Wholesale,Calderstone Risk Partners,Renewal,2026-01-01,2027-01-01,Live,CAD,1.72,71830,41761.63,0.0923,3854.6
BTD-2025-00558,Merrowdale Timber,Sofia Almeida,Political Violence,Malaysia,Asia Pacific,Wholesale,Ivory Lane Insurance,New Business,2025-07-01,2026-07-01,Live,USD,1.27,42660,33590.55,0.1056,3547.16
BTD-2024-00125,Willowbrook Care Group,Marcus Ridley,Professional Indemnity,Canada,North America,Wholesale ,Barrenger Insurance Brokers,New Business,2024-04-15,2025-04-15,Renewed,CAD,1.72,20910,12156.98,0.0781,949.46
BTD-2025-00559,Halloway Security Group,Marcus Ridley,Professional Indemnity,Israel,Middle East & Africa,Retail,,Renewal,2025-07-14,2026-07-14,Live,USD,1.27,22480,17700.79,0.16,2832.13
BTD-2025-00623,Underhill Logistics,Marcus Ridley,Cyber,USA,North America,Retail,,New Business,2025-09-12,2026-09-12,Live,USD,1.27,9350,7362.2,0.1479,1088.87
BTD-2024-00069,Fordwich Legal Group,Eleanor Voss,Political Violence,United Kingdom,UK & Ireland,Wholesale,Grindley Risk Services,New Business,2024-02-01,2025-02-01,Expired,GBP,1.0,63710,63710.0,0.1163,7409.47
BTD-2026-00764,Thornbury Aid Foundation,Eleanor Voss,Terrorism,United Kingdom,UK & Ireland,Wholesale,Fairweather & Co,New Business,2026-01-14,2027-01-14,Live,GBP,1.0,33110,33110.0,0.112,3708.32
BTD-2025-00462,Orrinshaw Media Group,Eleanor Voss,Political Violence,United Kingdom,UK & Ireland,Retail,,New Business,2025-04-01,2025-10-01,Renewed,GBP,1.0,65690,65690.0,0.2026,13308.79
BTD-2024-00011,Northgate Pharmaceuticals,Marcus Ridley,Prof Indemnity,United Kingdom,UK & Ireland,Wholesale,Ollerton & Hale,New Business,2024-01-01,2025-01-01,Renewed,GBP,1.0,21580,21580.0,0.0796,1717.77
BTD-2024-00062,Barrowfield Housing,Sofia Almeida,Product Recall,Italy,Europe,retail,,New Business,2024-02-01,2025-02-01,Renewed,EUR,1.17,36370,31085.47,0.1837,5710.4
BTD-2024-00234,Ledbury Green Power,Priya Nandakumar,Marine Cargo,Nigeria,Middle East & Africa,Retail,,Renewal,2024-08-01,2025-08-01,Renewed,USD,1.27,2290,1803.15,0.1265,228.1
BTD-2025-00692,Grantley Sports Holdings,Callum Reid,Active Assailant,Malaysia,Asia Pacific,Wholesale,Ainsworth & Pike,Renewal,2025-11-01,2027-11-01,Live,USD,1.27,8580,6755.91,0.1265,854.62
BTD-2024-00107,Coldharbour Estates,Sofia Almeida,Product Recall,Saudi Arabia,Middle East & Africa,Wholesale,Ivory Lane Insurance,New Business,2024-04-01,2025-04-01,Renewed,USD,1.27,96550,76023.62,0.0969,7366.69
BTD-2025-00671,Fairholme Capital Partners,Priya Nandakumar,Fixated Threat,Greece,Europe,Wholesale,Grindley Risk Services,Renewal,2025-11-19,2026-11-19,Live,EUR,1.17,1930,1649.57,0.1371,226.16
BTD-2024-00228,Willowbrook Care Group,Priya Nandakumar,Fixated Threat,United States,North America,Wholesale,Kilbride Risk Advisers,Renewal,2024-08-01,2025-08-01,Expired,USD,1.27,1150,905.51,0.1313,118.89
BTD-2025-00430,Silverdale Data Centres,Tom Beckwith,Active Assailant,United Kingdom,UK & Ireland,Retail,,Renewal,2025-03-01,2026-03-01,Renewed,GBP ,1.0,6080,6080.0,0.2384,1449.47
BTD-2024-00013,Bramfield Chemicals,Marcus Ridley,Professional Indemnity,UK,UK & Ireland,Wholesale,Jardine Wray Partners,New Business,2024-01-01,2025-01-01,Renewed,GBP,1.0,5220,5220.0,0.0805,420.21
BTD-2024-00002,Merrowdale Timber,Marcus Ridley,Professional Indemnity,United Kingdom,UK & Ireland,Wholesale,Ainsworth & Pike,New Business,25/01/2024,2025-01-25,Expired,GBP,1.0,6310,6310.0,0.0886,559.07
BTD-2024-00037,Draycote Systems,Marcus Ridley,Liability,Canada,North America,Wholesale,Ainsworth & Pike,New Business,2024-01-01,2025-01-01,Renewed,CAD,1.72,27520,16000.0,0.1008,1612.8
BTD-2025-00700,Brackenhill Logistics,Eleanor  Voss,Political Violence,Canada,North America,Wholesale,Calderstone Risk Partners,New Business,2025-12-22,2026-12-22,Live,CAD,1.72,118500,68895.35,0.1034,7123.78
BTD-2026-00864,Harrowgate Resources Group,Sofia Almeida,Terrorism,Kenya,Middle East & Africa,Retail,,Renewal,2026-04-08,2027-04-08,Live,USD,1.27,56480,44472.44,0.2034,9045.69
BTD-2024-00299,Ashcombe Analytics,Priya Nandakumar,Marine Cargo,Australia,Asia Pacific,Retail,,New Business,2024-11-20,2025-11-20,Renewed,AUD,1.93,5390,2792.75,0.1342,374.79
BTD-2026-00828,Harrowgate Resources Group,Priya Nandakumar,Cyber,Germany,Europe,Retail,,New Business,2026-03-04,2026-09-04,Live,EUR,1.17,19680,16820.51,0.1396,2348.14
BTD-2024-00167,Tarnbeck Utilities,Sofia Almeida,Terrorism,Japan,Asia Pacific,Retail,,New Business,2024-06-01,2026-06-01,Renewed,USD,1.27,23930,18842.52,0.1846,3478.33
BTD-2025-00714,Thornbury Aid Foundation,Tom Beckwith,Terrorism,United Kingdom,UK & Ireland,Retail,,Renewal,2025-12-08,2026-12-08,Live,GBP,1.0,20340,20340.0,0.2098,4267.33
BTD-2025-00715,Kestrel Field Services,Marcus Ridley,Political Violence,Singapore,Asia Pacific,Wholesale,Calderstone Risk Partners,Renewal,2025-12-01,2026-12-01,Live,USD,1.27,58960,46425.2,0.1083,5027.85
BTD-2024-00259,Caldwell Maritime Holdings,Tom Beckwith,Active Assailant,China,Asia Pacific,Retail,,New Business,2024-09-01,2025-09-01,Renewed,usd,1.27,17430,13724.41,0.2223,3050.94
BTD-2024-00246,Willowbrook Care Group,Eleanor Voss,Active Assailant,United States,North America,Retail,,New Business,2024-09-04,2025-09-04,Expired,USD,1.27,6700,5275.59,0.234,1234.49
BTD-2025-00329,Northgate Pharmaceuticals,Eleanor Voss,Kidnap & Ransom,Australia,Asia Pacific,Retail,,Renewal,2025-01-05,2026-01-05,Renewed,AUD,1.93,43660,22621.76,0.2458,5560.43
BTD-2025-00420,Barrowfield Housing,Tom Beckwith,Terrorism,Australia,Asia Pacific,Retail,,Renewal,2025-03-03,2026-03-03,Expired,AUD,1.93,37530,19445.6,0.2032,3951.35
BTD-2026-00719,Willowbrook Care Group,Priya Nandakumar,Personal Accident,Spain,Europe,Wholesale,Calderstone Risk Partners,Renewal,2026-01-22,2027-01-22,Live,EUR,1.17,5690,4863.25,0.1022,497.02
BTD-2026-00851,Shawbury Aerospace,Marcus Ridley,Liability,United Kingdom,UK & Ireland,Wholesale,Calderstone Risk Partners,Renewal,2026-04-01,2027-04-01,Live,GBP,1.0,17850,17850.0,0.0978,1745.73
BTD-2024-00005,Meridian Vale Energy,Marcus Ridley,Professional Indemnity,Canada,North America,Wholesale,Grindley Risk Services,New Business,2024-01-06,2025-01-06,Renewed,CAD,1.72,31360,18232.56,0.0797,1453.13
BTD-2025-00490,Brackenhill Logistics,Sofia Almeida,Marine Cargo,Malaysia,Asia Pacific,Wholesale ,Merrivale Insurance Partners,New Business,2025-05-02,2026-05-02,Expired,USD,1.27,10130,7976.38,0.0713,568.72
BTD-2026-00924,Pillerton Pharma,Eleanor Voss,Political Violence,UK,UK & Ireland,Retail,,Renewal,2026-06-01,2027-06-01,Live,GBP,1.0,33870,33870.0,0.1941,6574.17
BTD-2024-00117,Orrinshaw Media Group,Marcus Ridley,Professional Indemnity,Greece,Europe,Wholesale,Barrenger Insurance Brokers,New Business,2024-04-13,2024-10-13,Expired,EUR,1.17,11880,10153.85,0.0821,833.63
BTD-2025-00576,Eastcliffe Publishing,Priya Nandakumar,Marine Cargo,Canada,North America,Retail,,New Business,2025-07-12,2026-07-12,Live,CAD,1.72,5420,3151.16,0.1161,365.85
BTD-2024-00103,Stonegrave Construction,Marcus Ridley,Liability,United Kingdom,UK & Ireland,Wholesale,Ivory Lane Insurance,New Business,2024-04-13,2025-04-13,Renewed,GBP,1.0,24020,24020.0,0.1032,2478.86
BTD-2026-00919,Silverdale Data Centres,Tom Beckwith,Kidnap & Ransom,Canada,North America,Wholesale,Lansdowne Brokers Group,New Business,2026-05-17,2027-05-17,Live,CAD,1.72,19920,11581.4,0.1328,1538.01
BTD-2026-00902,Blackwater Survey Co,Sofia Almeida,Product Recall,Germany,Europe,Wholesale,Jardine Wray Partners,New Business,2026-05-21,2027-05-21,Live,EUR,1.17,26590,22726.5,0.0891,2024.93
BTD-2024-00292,Carrowmore Shipping,Sofia Almeida,Product Recall,United Kingdom,UK & Ireland,Wholesale,Ivory Lane Insurance,New Business,2024-11-01,2025-11-01,Renewed,GBP,1.0,17240,17240.0,0.0962,1658.49
BTD-2024-00056,Larkspur Hotels Group,Priya Nandakumar,Personal Accident,Canada,North America,Retail,,New Business,2024-01-02,2024-07-02,Expired,CAD,1.72,5640,3279.07,0.1878,615.81
BTD-2025-00353,Caldwell Maritime Holdings,Sofia Almeida,Product Recall,Brazil,Latin America,Retail,,New Business,2025-01-21,2026-01-21,Renewed,USD,1.27,76480,60220.47,0.1839,11074.54
BTD-2024-00309,Halloway Security Group,Sofia Almeida,Liability,Cyprus,Europe,Retail,,New Business,2024-11-21,2025-11-21,Renewed,EUR,1.17,26520,22666.67,0.1887,4277.2
BTD-2025-00702,Ledbury Green Power,Sofia Almeida,Political Violence,Ireland,UK & Ireland,Retail,,New Business,2025-12-01,2026-12-01,Live,EUR,1.17,85570,73136.75,0.1914,13998.37
BTD-2025-00537,Wickenby Defence Systems,Eleanor Voss,Marine Cargo,Canada,North America,Wholesale,Grindley Risk Services,Renewal,2025-07-11,2025-05-07,Renewed,CAD,1.72,12900,7500.0,0.0675,506.25
BTD-2024-00175,Tregarthen Copper,Eleanor Voss,Political Violence,United Kingdom,UK & Ireland,Retail,,New Business,2024-07-13,2025-07-13,Renewed,GBP,1.0,29860,29860.0,0.1927,5754.02
BTD-2026-00762,Coldharbour Estates,Sofia Almeida,Product Recall,Mexico,Latin America,Wholesale ,Merrivale Insurance Partners,New Business,2026-01-01,2026-07-01,Live,USD,1.27,22980,18094.49,0.1035,1872.78
BTD-2025-00394,Havelock Steel,Tom Beckwith,Fixated Threat,United Kingdom,UK & Ireland,Wholesale,Merrivale Insurance Partners,New Business,2025-01-23,2026-01-23,Renewed,GBP,1.0,3460,3460.0,0.1294,447.72
BTD-2025-00693,Harrowgate Resources Group,Priya Nandakumar,Terrorism,United Kingdom,UK & Ireland,Retail,,New Business,2025-11-01,2026-11-01,Live,GBP,1.0,46870,46870.0,0.1991,9331.82
BTD-2025-00621,Merrowdale Timber,Priya Nandakumar,Fixated Threat,United Kingdom,UK & Ireland,Retail,,New Business,2025-09-25,2026-09-25,Live,GBP,1.0,1660,1660.0,0.2525,419.15
BTD-2026-00888,Kestrel Field Services,Sofia Almeida,Political Violence,Mexico,Latin America,Wholesale,Norbury Risk Solutions,New Business,2026-04-01,2027-04-01,Live,USD,1.27,141300,111259.84,0.1104,12283.09
BTD-2026-00729,Strathallan Whisky Co,Priya Nandakumar,Active Assailant,UK,UK & Ireland,Wholesale,Grindley Risk Services,New Business,2026-01-11,2028-01-11,Live,GBP,1.0,10420,10420.0,0.1297,1351.47
BTD-2025-00516,Tarnbeck Utilities,Sofia Almeida,Marine Cargo,Iraq,Middle East & Africa,Retail,,New Business,2025-06-01,2026-06-01,Renewed,USD,1.27,12800,10078.74,0.1287,1297.13
BTD-2024-00314,Tregarthen Copper,Marcus Ridley,Active Assailant,Ireland,UK & Ireland,Wholesale,Ollerton & Hale,New Business,2024-12-02,2025-12-02,Renewed,EUR,1.17,12710,10863.25,0.1194,1297.07
BTD-2025-00477,Bramfield Chemicals,Priya Nandakumar,Marine Cargo,United Arab Emirates,Middle East & Africa,Wholesale,Ollerton & Hale,New Business,2025-04-01,2026-04-01,Expired,USD,1.27,1510,1188.98,0.0699,83.11
BTD-2024-00282,Stonegrave Construction,Sofia Almeida,Terrorism,Iraq,Middle East & Africa,Wholesale,Denholm Marsh Brokers,New Business,2024-10-15,2025-10-15,Renewed,USD,1.27,20170,15881.89,0.1161,1843.89
BTD-2026-00907,Brackenhill Logistics,Marcus Ridley,Liability,United Kingdom,UK & Ireland,Retail,,New Business,2026-05-13,2027-05-13,Live,GBP,1.0,26790,"26,790.00",0.1879,"5,033.84"
BTD-2025-00384,Glenmarch Textiles,Tom Beckwith,Fixated Threat,United Kingdom,UK & Ireland,Retail,,New Business,2025-01-01,2026-01-01,Renewed,GBP,1.0,12860,12860.0,0.2394,3078.68
BTD-2026-00951,Thornbury Aid Foundation,Eleanor Voss,D&O,Brazil,Latin America,Retail,,Renewal,2026-06-02,2027-06-02,Live,USD,1.27,231200,182047.24,0.1478,26906.58
BTD-2024-00204,Shawbury Aerospace,Priya Nandakumar,Fixated Threat,Netherlands,Europe,Retail,,New Business,2024-07-18,2025-07-18,Renewed,EUR,1.17,1510,1290.6,0.2699,348.33
BTD-2025-00366,Brackenhill Logistics,Eleanor Voss,Personal Accident,Singapore,Asia Pacific,Wholesale,Fairweather & Co,Renewal,2025-01-19,2026-01-19,Renewed,USD,1.27,24370,19188.98,0.1127,2162.6
BTD-2026-00754,Brackenhill Logistics,Eleanor Voss,D&O,United Arab Emirates,Middle East & Africa,Retail,,Renewal,2026-01-01,2027-01-01,Live,usd,1.27,50660,39889.76,0.1411,5628.45
BTD-2025-00395,Thornbury Aid Foundation,Priya Nandakumar,PI,United Kingdom,UK & Ireland,Wholesale,Hollowell Brokers Ltd,Renewal,2025-02-24,2026-02-24,Expired,GBP,1.0,10920,10920.0,0.0787,859.4
BTD-2026-00788,Ashcombe Analytics,Eleanor Voss,Kidnap and Ransom,United Kingdom,UK & Ireland,Retail,,New Business,2026-01-08,2027-01-08,Live,GBP,1.0,13660,13660.0,0.2392,3267.47
BTD-2024-00053,Pentreath Marine,Eleanor  Voss,Liability,Canada,North America,Wholesale,Lansdowne Brokers Group,New Business,2024-01-01,2025-01-01,Renewed,CAD,1.72,17120,9953.49,0.0887,882.87
BTD-2025-00361,Langmere Telecom,Marcus Ridley,D&O,United Arab Emirates,Middle East & Africa,Retail,,New Business,2025-01-01,2026-01-01,Renewed,USD,1.27,31910,25125.98,0.1584,3979.96
BTD-2025-00660,Bellhaven Foods Group,Priya Nandakumar,Personal Accident,United Kingdom,UK & Ireland,Wholesale,Hollowell Brokers Ltd,Renewal,2025-10-19,2026-10-19,Live,GBP,1.0,4780,4780.0,0.1116,533.45
BTD-2025-00614,Marchwood Engineering,Callum Reid,D&O,Nigeria,Middle East & Africa,Retail,,Renewal,2025-09-01,2026-03-01,Expired,USD,1.27,8660,6818.9,0.1383,943.05
BTD-2024-00165,Fennmoor Water Services,Tom Beckwith,Terrorism,United Kingdom,UK & Ireland,Retail,,Renewal,2024-06-01,2024-12-01,Renewed,GBP,1.0,12180,"12,180.00",0.2152,"2,621.14"
BTD-2026-00830,Meridian Vale Energy,Eleanor Voss,Terrorism,Mexico,Latin America,Retail,,Renewal,2026-03-01,2026-09-01,Live,USD,1.27,26650,20984.25,0.21,4406.69
BTD-2025-00697,Wrayburn Motors,Eleanor Voss,Professional Indemnity,United Kingdom,UK & Ireland,Retail,,New Business,2025-12-01,2026-12-01,Live,GBP,1.0,16780,16780.0,0.1526,2560.63
BTD-2026-00911,Harrowgate Resources Group,Eleanor Voss,Kidnap & Ransom,United Arab Emirates,Middle East & Africa,Retail,,Renewal,2026-05-03,2027-05-03,Live,USD,1.27,59450,46811.02,0.2493,11669.99
BTD-2026-00730,Salterton Electronics,Sofia Almeida,Marine Cargo,Brazil,Latin America,Retail,,Renewal,2026-01-03,2027-01-03,Live,USD,1.27,18100,14251.97,0.1183,1686.01
BTD-2024-00323,Fennmoor Water Services,Sofia Almeida,Terrorism,Japan,Asia Pacific,Retail,,New Business,2024-12-18,2025-12-18,Expired,USD,1.27,24270,19110.24,0.1853,3541.13
BTD-2025-00556,Dunmarrow Agriculture,Eleanor Voss,Kidnap & Ransom,Kenya,Middle East & Africa,Retail,,New Business,2025-07-02,2026-07-02,Live,USD,1.27,5360,4220.47,0.2578,1088.04
BTD-2025-00682,Harrowgate Resources Group,Tom Beckwith,Cyber,United Kingdom,UK & Ireland,Wholesale,Hollowell Brokers Ltd,Renewal,2025-11-04,2026-11-04,Live,GBP ,1.0,7160,7160.0,0.0763,546.31
BTD-2025-00568,Wrayburn Motors,Eleanor Voss,Terrorism,Canada,North America,Wholesale,Barrenger Insurance Brokers,Renewal,2025-07-05,2026-07-05,Live,CAD,1.72,55530,32284.88,0.1014,3273.69
BTD-2025-00551,Underhill Logistics,Tom Beckwith,Liability,Canada,North America,Wholesale,Barrenger Insurance Brokers,Renewal,2025-07-01,2026-07-01,Live,CAD,1.72,83620,48616.28,0.0987,4798.43
BTD-2024-00273,Harrowgate Resources Group,Priya Nandakumar,Active Assailant,UK,UK & Ireland,Retail,,Renewal,2024-10-01,2025-10-01,Expired,GBP,1.0,15560,15560.0,0.2119,3297.16
BTD-2025-00480,Ormsgill Cement,Marcus Ridley,Cyber,United Kingdom,UK & Ireland,Wholesale,Lansdowne Brokers Group,New Business,2025-04-02,2026-04-02,Renewed,GBP,1.0,20020,20020.0,0.0773,1547.55
BTD-2024-00096,Ardenvale Mining Corporation,Eleanor Voss,Terrorism,Japan,Asia Pacific,Wholesale,Grindley Risk Services,New Business,2024-03-01,2025-03-01,Renewed,US$,1.27,33310,26228.35,0.1188,3115.93
BTD-2025-00549,Silverdale Data Centres,Priya Nandakumar,Kidnap and Ransom,United States,North America,Wholesale,Lansdowne Brokers Group,Renewal,2025-07-01,2026-07-01,Live,USD,1.27,15430,12149.61,0.135,1640.2
BTD-2025-00401,Redcastle Minerals,Tom Beckwith,Fixated Threat,Greece,Europe,Wholesale,Ainsworth & Pike,New Business,15/02/2025,2026-02-15,Expired,EUR,1.17,2920,2495.73,0.1368,341.42
BTD-2025-00473,Orrinshaw Media Group,Priya Nandakumar,Marine Cargo,United States,North America,Retail,,Renewal,2025-04-01,2026-04-01,Renewed,USD,1.27,9400,7401.57,0.1294,957.76
BTD-2025-00445,Orrinshaw Media Group,Marcus Ridley,Liability,Iraq,Middle East & Africa,Wholesale,Eastgate Commercial Risks,Renewal,2025-04-11,2026-04-11,Renewed,USD,1.27,47240,37196.85,0.0961,3574.62
BTD-2026-00927,Marchwood Engineering,Callum Reid,Terrorism,Canada,North America,Retail,,Renewal,2026-06-01,2027-06-01,Live,CAD,1.72,10670,6203.49,0.1875,1163.15
BTD-2026-00882,Dunmarrow Agriculture,Sofia Almeida,Active Assailant,United Kingdom,UK & Ireland,Retail,,Renewal,01/04/2026,2027-04-01,Live,GBP,1.0,14150,14150.0,0.2374,3359.21
BTD-2024-00023,Ilverton Diagnostics,Tom Beckwith,Kidnap & Ransom,United States,North America,Wholesale,Hollowell Brokers Ltd,New Business,2024-01-17,2025-01-17,Expired,USD,1.27,12500,9842.52,0.132,1299.21
BTD-2025-00419,Carrowmore Shipping,Priya Nandakumar,Fixated Threat,United States,North America,Wholesale,Calderstone Risk Partners,New Business,2025-03-01,2026-03-01,Expired,USD,1.27,3680,2897.64,0.1276,369.74
BTD-2024-00163,Tarnbeck Utilities,Sofia Almeida,Political Violence,United Kingdom,UK & Ireland,Retail,,Renewal,2024-06-06,2025-06-06,Renewed,GBP,1.0,15900,15900.0,0.2157,3429.63
BTD-2025-00340,Wrayburn Motors,Tom Beckwith,Fixated Threat,United Arab Emirates,Middle East & Africa,Wholesale,Eastgate Commercial Risks,Renewal,2025-01-01,2026-01-01,Expired,USD,1.27,6310,4968.5,0.1326,658.82
BTD-2024-00025,Orrinshaw Media Group,Priya Nandakumar,Liability,Nigeria,Middle East & Africa,Retail,,New Business,2024-01-01,2025-01-01,Expired,USD,1.27,17000,13385.83,0.174,2329.13
BTD-2026-00772,Strathallan Whisky Co,Tom Beckwith,Kidnap & Ransom,United Kingdom,UK & Ireland,Wholesale,Barrenger Insurance Brokers,Renewal,2026-01-01,2027-01-01,Live,GBP,1.0,1690,1690.0,0.1399,236.43
BTD-2025-00461,Eastcliffe Publishing,Eleanor Voss,Active Assailant,United States,North America,Wholesale ,Grindley Risk Services,New Business,2025-04-17,2026-04-17,Renewed,USD,1.27,21690,17078.74,0.1191,2034.08
BTD-2024-00324,Bramfield Chemicals,Sofia Almeida,Political Violence,Canada,North America,Wholesale,Barrenger Insurance Brokers,New Business,2024-12-15,2025-12-15,Renewed,CAD,1.72,37460,21779.07,0.1156,2517.66
BTD-2024-00024,Bellhaven Foods Group,Marcus Ridley,Cyber,Australia,Asia Pacific,Wholesale,Ivory Lane Insurance,Renewal,2024-01-06,2025-01-06,Renewed,AUD,1.93,9090,4709.84,0.0774,364.54
BTD-2025-00713,Kestrel Field Services,Eleanor Voss,D&O,Greece,Europe,Retail,,New Business,2025-12-25,2026-12-25,Live,EUR,1.17,13470,11512.82,0.1382,1591.07
BTD-2026-00834,Harrowgate Resources Group,Priya Nandakumar,Marine Cargo,Greece,Europe,Wholesale,Calderstone Risk Partners,New Business,2026-03-13,2027-03-13,Live,EUR,1.17,7340,6273.5,0.0668,419.07
BTD-2025-00669,Redcastle Minerals,Sofia Almeida,D&O,Brazil,Latin America,Wholesale,Ivory Lane Insurance,Renewal,2025-10-04,2026-10-04,Live,USD,1.27,17990,14165.35,0.0808,1144.56
BTD-2025-00354,Northgate Pharmaceuticals,Marcus Ridley,PI,Ireland,UK & Ireland,Wholesale,Lansdowne Brokers Group,New Business,2025-01-21,2026-01-21,Renewed,EUR,1.17,26250,22435.9,0.0767,1720.83
BTD-2024-00271,Underhill Logistics,Priya Nandakumar,Personal Accident,USA,North America,Retail,,Renewal,2024-10-17,2025-10-17,Renewed,USD,1.27,3770,2968.5,0.2025,601.12
BTD-2026-00785,Merrowdale Timber,Marcus Ridley,Liability,Saudi Arabia,Middle East & Africa,Wholesale,Fairweather & Co,Renewal,2026-01-01,2027-01-01,Live,USD,1.27,20520,16157.48,0.0897,1449.33
BTD-2025-00517,Salterton Electronics,Sofia Almeida,Political Violence,Ukraine,Europe,Retail,,Renewal,2025-06-19,2026-06-19,Expired,USD,1.27,70780,55732.28,0.2113,11776.23
BTD-2026-00880,Salterton Electronics,Marcus Ridley,Active Assailant,United Kingdom,UK & Ireland,Wholesale,Eastgate Commercial Risks,Renewal,2026-04-01,2027-04-01,Live,GBP,1.0,9990,9990.0,0.1334,1332.67
BTD-2025-00647,Yarnholme Packaging,Priya Nandakumar,Fixated Threat,Iraq,Middle East & Africa,Wholesale,Ainsworth & Pike,Renewal,2025-10-04,2026-10-04,Live,US$,1.27,2660,2094.49,0.1266,265.16
BTD-2026-00876,Saltmarsh Infrastructure plc,Priya Nandakumar,Political Violence,Greece,Europe,Wholesale,Calderstone Risk Partners,Renewal,2026-04-06,2027-04-06,Live,EUR,1.17,30540,26102.56,0.1169,3051.39
BTD-2025-00347,Shawbury Aerospace,Tom Beckwith,Fixated Threat,Singapore,Asia Pacific,Retail,,Renewal,2025-01-17,2027-01-17,Live,USD,1.27,9660,7606.3,0.2449,1862.78
BTD-2025-00588,Northgate Pharmaceuticals,Callum Reid,D&O,South Africa,Middle East & Africa,Wholesale,Norbury Risk Solutions,Renewal,2025-08-05,2026-08-05,Live,ZAR,23.5,1323400,56314.89,0.0847,4769.87
BTD-2026-00949,Harrowgate Resources Group,Callum Reid,Kidnap & Ransom,United States,North America,Wholesale ,Fairweather & Co,Renewal,2026-06-01,2027-06-01,Live,USD,1.27,15950,12559.06,0.1315,1651.52
BTD-2024-00088,Redcastle Minerals,Priya Nandakumar,Fixated Threat,United Kingdom,UK & Ireland,Retail,,New Business,2024-03-11,2025-03-11,Expired,GBP,1.0,2120,2120.0,0.2597,550.56
BTD-2024-00201,Westhaven Cruises,Eleanor Voss,Political Violence,United Kingdom,UK & Ireland,Wholesale,Ivory Lane Insurance,Renewal,22/07/2024,2025-07-22,Renewed,GBP,1.0,36320,36320.0,0.1129,4100.53
BTD-2024-00320,Nethercott Foods,Priya Nandakumar,Marine Cargo,Japan,Asia Pacific,Wholesale,Grindley Risk Services,Renewal,2024-12-18,2025-12-18,Expired,USD,1.27,8170,6433.07,0.066,424.58
BTD-2026-00808,Langmere Telecom,Marcus Ridley,Kidnap & Ransom,Ukraine,Europe,Wholesale,Eastgate Commercial Risks,New Business,2026-02-01,2027-02-01,Live,USD,1.27,10120,7968.5,0.1461,1164.2
BTD-2024-00134,Glenmarch Textiles,Eleanor Voss,Professional Indemnity,UK,UK & Ireland,Retail,,New Business,2024-05-01,2025-05-01,Renewed,GBP,1.0,10160,10160.0,0.14,1422.4
BTD-2025-00372,Saltmarsh Infrastructure plc,Tom Beckwith,Kidnap & Ransom,United Kingdom,UK & Ireland,Retail,,New Business,2025-01-01,2026-01-01,Renewed,GBP,1.0,24550,-24550.0,0.2614,-6417.37
BTD-2024-00012,Northgate Pharmaceuticals,Priya Nandakumar,Personal Accident,United States,North America,Retail,,New Business,2024-01-20,2025-01-20,Renewed,USD,1.27,15220,11984.25,0.2053,2460.37
BTD-2024-00018,Barrowfield Housing,Eleanor Voss,Active Assailant,US,North America,Retail,,Renewal,2024-01-01,2025-01-01,Renewed,USD,1.27,5700,4488.19,0.2335,1047.99
BTD-2025-00589,Northgate Pharmaceuticals,Priya Nandakumar,Liability,Saudi Arabia,Middle East & Africa,Wholesale,Merrivale Insurance Partners,Renewal,2025-08-01,2026-08-01,Live,USD,1.27,8160,6425.2,0.1002,643.8
BTD-2024-00316,Inglefield Robotics,Priya Nandakumar,Kidnap & Ransom,United States,North America,Wholesale ,Calderstone Risk Partners,Renewal,2024-12-16,2025-12-16,Renewed,USD,1.27,4230,3330.71,0.1388,462.3
BTD-2026-00787,Carrowmore Shipping,Sofia Almeida,Product Recall,Philippines,Asia Pacific,Retail,,New Business,2026-01-01,2027-01-01,Live,USD,1.27,45980,36204.72,0.1856,6719.6
BTD-2024-00199,Vellacott Agritech,Eleanor Voss,Political Violence,Singapore,Asia Pacific,Wholesale,Grindley Risk Services,Renewal,2024-07-01,2025-07-01,Renewed,USD,1.27,30330,23881.89,0.1163,2777.46
BTD-2025-00634,Cleveland Row Partners,Tom Beckwith,Political Violence,Canada,North America,Wholesale,Hollowell Brokers Ltd,New Business,2025-09-01,2026-09-01,Live,CAD,1.72,75550,43924.42,0.115,5051.31
BTD-2024-00113,Meridian Vale Energy,Sofia Almeida,Marine Cargo,United Kingdom,UK & Ireland,Wholesale,Hollowell Brokers Ltd,New Business,2024-04-22,2025-04-22,Renewed,GBP,1.0,6180,6180.0,0.07,432.6
BTD-2024-00019,Kilnbrook Automotive,Sofia Almeida,Product Recall,Mexico,Latin America,Wholesale,Ivory Lane Insurance,New Business,2024-01-19,2025-01-19,Renewed,USD,1.27,16200,12755.91,0.1011,1289.62
